Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
CMNISD,Nickel Spot Price (US Dollars/Ton),Commodity Prices,United States Dollar,United States,,,,,,,National Currency,Units,Stock,none,Annual From Dec 1900 To Sep 1926<BR>Monthly From Oct 1926 To Dec 1987<BR>Daily From Dec 1987 To Sep 2020<BR>,"Sources: Until 1980, data are for the INCO price, c.i.f. Far East and American ports from the Metal Bulletin in US cents per pound.  From 1980 on, data are from the London Metal Exchange, melting grade, spot, c.i.f. North European Ports from 1980. <br /><br />Notes: Prices before 1980 were converted using a short ton of 2000 pounds.",
Date,Ticker,Open,High,Low,Close,Period_Average,Close_Percent_Change,Period_Change,Annual_Percent_Change
12/18/2007,CMNISD,,,,25700,25700,0.00752705033714913,192,-27.5035260930889
12/19/2007,CMNISD,,,,26003,26003,0.0117898832684825,303,-25.1195069976387
12/20/2007,CMNISD,,,,26278,26278,0.0105757028035227,275,-23.8892428894167
12/21/2007,CMNISD,,,,26545,26545,0.0101605906081133,267,-19.0207443563148
12/27/2007,CMNISD,,,,26770,26770,0.00847617253720098,225,-22.302200034829
12/28/2007,CMNISD,,,,26376,26376,-0.0147179678744864,-394,-22.1602478972997
12/31/2007,CMNISD,,,,25800,25800,-0.0218380345768881,-576,-24.570225704596
01/02/2008,CMNISD,,,,26504,26504,0.0272868217054264,704,-20.9920705896381
01/03/2008,CMNISD,,,,28675,28675,0.0819121642016299,2171,-14.0695235241235
01/04/2008,CMNISD,,,,29510,29510,0.0291194420226678,835,-16.2242725337119
01/07/2008,CMNISD,,,,27902,27902,-0.0544900033886818,-1608,-19.8310539018504
01/08/2008,CMNISD,,,,28854,28854,0.03411941796287,952,-13.1139149025866
01/09/2008,CMNISD,,,,28801,28801,-0.00183683371456297,-53,-8.78543151227237
01/10/2008,CMNISD,,,,28420,28420,-0.0132287073365508,-381,-16.4117647058824
01/11/2008,CMNISD,,,,27607,27607,-0.028606615059817,-813,-21.6911556135474
01/14/2008,CMNISD,,,,28708,28708,0.0398811895533741,1101,-21.2508572212317
01/15/2008,CMNISD,,,,28424,28424,-0.00989271283265989,-284,-19.6017423771002
01/16/2008,CMNISD,,,,27876,27876,-0.0192794821277793,-548,-22.4352374857397
01/17/2008,CMNISD,,,,27712,27712,-0.00588319701535371,-164,-22.7604660237471
01/18/2008,CMNISD,,,,27599,27599,-0.0040776558891455,-113,-25.4886609071274
01/21/2008,CMNISD,,,,27329,27329,-0.0097829631508388,-270,-26.6355265630453
01/22/2008,CMNISD,,,,26550,26550,-0.0285045190091112,-779,-33.2914572864322
01/23/2008,CMNISD,,,,26655,26655,0.00395480225988701,105,-34.3537582504187
01/24/2008,CMNISD,,,,27000,27000,0.0129431626336522,345,-33.9045287637699
01/25/2008,CMNISD,,,,26625,26625,-0.0138888888888889,-375,-35.535809403903
01/28/2008,CMNISD,,,,26745,26745,0.00450704225352113,120,-33.8797003634206
01/29/2008,CMNISD,,,,27329,27329,0.0218358571695644,584,-33.3341464604576
01/30/2008,CMNISD,,,,27460,27460,0.0047934428628929,131,-28.9539727303304
01/31/2008,CMNISD,,,,27180,27180,-0.0101966496722505,-280,-31.6243616512792
02/01/2008,CMNISD,,,,27705,27705,0.0193156732891832,525,-30.0820189274448
02/04/2008,CMNISD,,,,27703,27703,-7.2189135535102E-05,-2,-32.0938327286989
02/05/2008,CMNISD,,,,26564,26564,-0.0411146807204996,-1139,-32.2260492409746
02/06/2008,CMNISD,,,,26405,26405,-0.00598554434573106,-159,-32.9822335025381
02/07/2008,CMNISD,,,,26472,26472,0.00253739822003408,67,-32.4262922782387
02/08/2008,CMNISD,,,,27352,27352,0.0332426715019643,880,-28.1156373193167
02/11/2008,CMNISD,,,,27999,27999,0.0236545773618017,647,-27.1049205935954
02/12/2008,CMNISD,,,,27794,27794,-0.0073216900603593,-205,-24.5241004752206
02/13/2008,CMNISD,,,,27605,27605,-0.00680002878319062,-189,-28.5788207290885
02/14/2008,CMNISD,,,,27402,27402,-0.00735374026444485,-203,-31.9695126492713
02/15/2008,CMNISD,,,,27604,27604,0.00737172469162835,202,-33.6506105182194
02/18/2008,CMNISD,,,,27600,27600,-0.000144906535284741,-4,-33.8541916311173
02/19/2008,CMNISD,,,,27747,27747,0.00532608695652174,147,-32.9992997367976
02/20/2008,CMNISD,,,,27655,27655,-0.00331567376653332,-92,-35.4819895483389
02/21/2008,CMNISD,,,,29035,29035,0.0499005604773097,1380,-31.984820445548
02/22/2008,CMNISD,,,,28547,28547,-0.016807301532633,-488,-33.0683923002978
02/25/2008,CMNISD,,,,28449,28449,-0.00343293515956143,-98,-34.2234861621697
02/26/2008,CMNISD,,,,27848,27848,-0.0211255228654786,-601,-36.8611980229447
02/27/2008,CMNISD,,,,28851,28851,0.0360169491525424,1003,-35.1633781293541
02/28/2008,CMNISD,,,,30312,30312,0.050639492565249,1461,-31.7281920763981
02/29/2008,CMNISD,,,,31504,31504,0.0393243599894431,1192,-29.0434469244803
03/03/2008,CMNISD,,,,31886,31886,0.0121254443880142,382,-28.0371933467241
03/04/2008,CMNISD,,,,32635,32635,0.023489932885906,749,-26.3467918481573
03/05/2008,CMNISD,,,,31652,31652,-0.0301210356978704,-983,-25.4773620888564
03/06/2008,CMNISD,,,,32680,32680,0.0324782004296727,1028,-25.0441523888163
03/07/2008,CMNISD,,,,33189,33189,0.0155752753977968,509,-25.9157570481484
03/10/2008,CMNISD,,,,32609,32609,-0.0174756696495827,-580,-27.6143754578348
03/11/2008,CMNISD,,,,32151,32151,-0.014045202244779,-458,-28.6310461941442
03/12/2008,CMNISD,,,,31379,31379,-0.0240116948150913,-772,-32.8432316746923
03/13/2008,CMNISD,,,,32284,32284,0.0288409445807706,905,-30.6093498119291
03/14/2008,CMNISD,,,,32381,32381,0.00300458431421137,97,-31.6914184457008
03/17/2008,CMNISD,,,,31204,31204,-0.0363484759581236,-1177,-36.9654364381957
03/18/2008,CMNISD,,,,30157,30157,-0.0335533905909499,-1047,-39.0804597701149
03/19/2008,CMNISD,,,,29604,29604,-0.0183373677753092,-553,-41.0290631660724
03/20/2008,CMNISD,,,,28380,28380,-0.0413457640859343,-1224,-40.3781512605042
03/25/2008,CMNISD,,,,29360,29360,0.0345313601127555,980,-35.6267403363371
03/26/2008,CMNISD,,,,29550,29550,0.00647138964577657,190,-35.0535176597288
03/27/2008,CMNISD,,,,31140,31140,0.0538071065989848,1590,-31.8584651742927
03/28/2008,CMNISD,,,,30240,30240,-0.0289017341040462,-900,-32.8760737830459
03/31/2008,CMNISD,,,,29495,29495,-0.0246362433862434,-745,-35.1030825760743
04/01/2008,CMNISD,,,,29100,29100,-0.0133921003559925,-395,-35.9721886070101
04/02/2008,CMNISD,,,,28876,28876,-0.00769759450171821,-224,-39.3705251223046
04/03/2008,CMNISD,,,,28188,28188,-0.0238260146834742,-688,-44.6208251473477
04/04/2008,CMNISD,,,,28724,28724,0.0190151837661416,536,-43.3194545849202
04/07/2008,CMNISD,,,,28805,28805,0.00281994151232419,81,-44.7651006711409
04/08/2008,CMNISD,,,,28264,28264,-0.0187814615518139,-541,-45.8024928092042
04/09/2008,CMNISD,,,,28902,28902,0.0225728842343617,638,-44.5790987535954
04/10/2008,CMNISD,,,,28810,28810,-0.00318317071482942,-92,-44.9655198762154
04/11/2008,CMNISD,,,,28502,28502,-0.0106907323845887,-308,-43.8981182584048
04/14/2008,CMNISD,,,,28705,28705,0.00712230720651182,203,-41.2685421994885
04/15/2008,CMNISD,,,,28630,28630,-0.00261278522905417,-75,-41.4219948849105
04/16/2008,CMNISD,,,,29610,29610,0.0342298288508557,980,-40.9559512652296
04/17/2008,CMNISD,,,,29080,29080,-0.0178993583248902,-530,-42.079789670763
04/18/2008,CMNISD,,,,29407,29407,0.0112448418156809,327,-41.2153923038481
04/21/2008,CMNISD,,,,28649,28649,-0.02577617574047,-758,-43.4652195362605
04/22/2008,CMNISD,,,,28487,28487,-0.00565464763167999,-162,-43.7849037987173
04/23/2008,CMNISD,,,,28530,28530,0.00150946045564644,43,-44.6556741028128
04/24/2008,CMNISD,,,,28666,28666,0.00476691202243253,136,-42.4377510040161
04/25/2008,CMNISD,,,,29365,29365,0.0243842880066978,699,-40.9772471458434
04/28/2008,CMNISD,,,,29024,29024,-0.0116124638174698,-341,-42.4982664685488
04/29/2008,CMNISD,,,,28495,28495,-0.0182262954796031,-529,-43.5463100544824
04/30/2008,CMNISD,,,,28904,28904,0.0143533953325145,409,-41.9889613647767
05/01/2008,CMNISD,,,,28205,28205,-0.0241835040132854,-699,-44.1474088595814
05/02/2008,CMNISD,,,,28250,28250,0.00159546179755363,45,-44.8155961869042
05/06/2008,CMNISD,,,,28310,28310,0.00212389380530973,60,-47.3547187354719
05/07/2008,CMNISD,,,,28370,28370,0.00211939244083363,60,-47.2431427243143
05/08/2008,CMNISD,,,,27275,27275,-0.038597109622841,-1095,-48.3467161578668
05/09/2008,CMNISD,,,,26854,26854,-0.0154353803849679,-421,-49.3320754716981
05/12/2008,CMNISD,,,,26373,26373,-0.0179116705146347,-481,-50.7037514719901
05/13/2008,CMNISD,,,,26675,26675,0.0114511052970841,302,-50.1392549393447
05/14/2008,CMNISD,,,,26563,26563,-0.00419868791002812,-112,-50.0235179018269
05/15/2008,CMNISD,,,,26155,26155,-0.0153597108760306,-408,-51.5594325295403
05/16/2008,CMNISD,,,,26255,26255,0.00382336073408526,100,-51.5161028216871
05/19/2008,CMNISD,,,,25957,25957,-0.0113502190059036,-298,-50.3680758714316
05/20/2008,CMNISD,,,,25815,25815,-0.00547058596910275,-142,-50.6395915791889
05/21/2008,CMNISD,,,,25300,25300,-0.0199496416811931,-515,-53.1923553680783
05/22/2008,CMNISD,,,,23365,23365,-0.0764822134387352,-1935,-56.5172888673838
05/23/2008,CMNISD,,,,23965,23965,0.0256794350524288,600,-51.9739478957916
05/27/2008,CMNISD,,,,23160,23160,-0.033590653035677,-805,-53.7493759360959
05/28/2008,CMNISD,,,,22355,22355,-0.0347582037996546,-805,-55.3569645531702
05/29/2008,CMNISD,,,,22070,22070,-0.0127488257660479,-285,-56.7212471810962
05/30/2008,CMNISD,,,,22130,22130,0.00271862256456729,60,-56.255312419696
06/02/2008,CMNISD,,,,22050,22050,-0.00361500225937641,-80,-56.2907606002339
06/03/2008,CMNISD,,,,22504,22504,0.0205895691609977,454,-55.3908061926378
06/04/2008,CMNISD,,,,22495,22495,-0.000399928901528617,-9,-55.2863304776481
06/05/2008,CMNISD,,,,22695,22695,0.00889086463658591,200,-54.0140217215108
06/06/2008,CMNISD,,,,21900,21900,-0.0350297422339722,-795,-54.754870565874
06/09/2008,CMNISD,,,,21852,21852,-0.00219178082191781,-48,-50.1084499646111
06/10/2008,CMNISD,,,,22449,22449,0.0273201537616694,597,-48.7454051462362
06/11/2008,CMNISD,,,,23275,23275,0.0367945120049891,826,-47.2389717549984
06/12/2008,CMNISD,,,,24540,24540,0.0543501611170784,1265,-40.4426754684011
06/13/2008,CMNISD,,,,24537,24537,-0.000122249388753056,-3,-40.2265529841657
06/16/2008,CMNISD,,,,23750,23750,-0.032074010677752,-787,-42.4228466144634
06/17/2008,CMNISD,,,,23474,23474,-0.0116210526315789,-276,-43.0919537443332
06/18/2008,CMNISD,,,,23609,23609,0.00575104370793218,135,-43.5893147280895
06/19/2008,CMNISD,,,,22602,22602,-0.0426532254648651,-1007,-42.399143709065
06/20/2008,CMNISD,,,,22502,22502,-0.0044243872223697,-100,-41.8583018965428
06/23/2008,CMNISD,,,,22137,22137,-0.0162207803750778,-365,-41.128131482368
06/24/2008,CMNISD,,,,21604,21604,-0.0240773365858066,-533,-42.5456092761023
06/25/2008,CMNISD,,,,21527,21527,-0.00356415478615071,-77,-42.9128324803097
06/26/2008,CMNISD,,,,21640,21640,0.00524922190737214,113,-43.6458333333333
06/27/2008,CMNISD,,,,21790,21790,0.00693160813308688,150,-40.7832160230454
06/30/2008,CMNISD,,,,21676,21676,-0.00523175768701239,-114,-39.535272950431
07/01/2008,CMNISD,,,,21732,21732,0.00258350249123454,56,-39.3790621774666
07/02/2008,CMNISD,,,,21264,21264,-0.0215350635008283,-468,-42.4145588474246
07/03/2008,CMNISD,,,,20962,20962,-0.0142024078254327,-302,-42.3392198932717
07/04/2008,CMNISD,,,,20453,20453,-0.0242820341570461,-509,-43.9244393266436
07/07/2008,CMNISD,,,,20771,20771,0.0155478413924608,318,-41.6938019312823
07/08/2008,CMNISD,,,,20448,20448,-0.0155505271773145,-323,-42.6004940489558
07/09/2008,CMNISD,,,,20506,20506,0.00283646322378717,58,-41.1761331038439
07/10/2008,CMNISD,,,,21755,21755,0.0609090022432459,1249,-33.3731471272816
07/11/2008,CMNISD,,,,21648,21648,-0.00491840956102046,-107,-34.6948625901234
07/14/2008,CMNISD,,,,20592,20592,-0.0487804878048781,-1056,-36.8421052631579
07/15/2008,CMNISD,,,,20693,20693,0.0049048174048174,101,-36.532327321801
07/16/2008,CMNISD,,,,20238,20238,-0.021988111921906,-455,-36.5778752742087
07/17/2008,CMNISD,,,,20615,20615,0.0186283229568139,377,-35.1729559748428
07/18/2008,CMNISD,,,,20440,20440,-0.00848896434634975,-175,-36.4309261678174
07/21/2008,CMNISD,,,,20396,20396,-0.00215264187866928,-44,-41.0503193733923
07/22/2008,CMNISD,,,,20377,20377,-0.000931555206903314,-19,-41.1052342553253
07/23/2008,CMNISD,,,,19790,19790,-0.02880698827109,-587,-42.6742367186142
07/24/2008,CMNISD,,,,19007,19007,-0.0395654370894391,-783,-41.2530135377388
07/25/2008,CMNISD,,,,18219,18219,-0.0414584100594518,-788,-42.7543517878464
07/28/2008,CMNISD,,,,18620,18620,0.0220099895713266,401,-40.4636290967226
07/29/2008,CMNISD,,,,18259,18259,-0.0193877551020408,-361,-41.6179056754596
07/30/2008,CMNISD,,,,18217,18217,-0.00230023550030122,-42,-40.1032419280594
07/31/2008,CMNISD,,,,18225,18225,0.000439150244277323,8,-42.2272237367654
08/01/2008,CMNISD,,,,18154,18154,-0.0038957475994513,-71,-40.9721996423346
08/04/2008,CMNISD,,,,17887,17887,-0.0147075024787926,-267,-39.2136206076259
08/05/2008,CMNISD,,,,17442,17442,-0.0248784033096662,-445,-40.7258886698838
08/06/2008,CMNISD,,,,17493,17493,0.00292397660818713,51,-40.1519039310274
08/07/2008,CMNISD,,,,18549,18549,0.0603670039444349,1056,-36.7230674762912
08/08/2008,CMNISD,,,,18075,18075,-0.0255539382176937,-474,-36.1420243773185
